schema_name,table_name,owner,table_type
datalagoon,maxmind_insights_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,maxmind_insights_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,maxmind_proxy,cassiewriter,table
datalagoon,maxmind_proxy_all,master,view
datalagoon,maxmind_proxy_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,maxmind_proxy_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,merchant_claim_reports,cassiewriter,view
datalagoon,merchant_claims_adjusted,cassiewriter,view
datalagoon,merchant_disposition_reports,cassiewriter,table
datalagoon,merchant_guarantee_reports,cassiewriter,view
datalagoon,merchant_guarantees_adjusted,cassiewriter,view
datalagoon,model_results,cassiewriter,table
datalagoon,model_results_all,master,view
datalagoon,normalized_recipients,cassiewriter,table
datalagoon,normalized_recipients_all,master,view
datalagoon,normalized_recipients_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,normalized_recipients_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,pipl_address,cassiewriter,table
datalagoon,pipl_address_all,master,view
datalagoon,pipl_education,cassiewriter,table
datalagoon,pipl_education_all,master,view
datalagoon,pipl_email,cassiewriter,table
datalagoon,pipl_email_all,master,view
datalagoon,pipl_image,cassiewriter,table
datalagoon,pipl_image_all,master,view
datalagoon,pipl_job,cassiewriter,table
datalagoon,pipl_job_all,master,view
datalagoon,pipl_language,cassiewriter,table
datalagoon,pipl_language_all,master,view
datalagoon,pipl_name,cassiewriter,table
datalagoon,pipl_name_all,master,view
datalagoon,pipl_name_all ,master,view
datalagoon,pipl_origin_country,cassiewriter,table
datalagoon,pipl_origin_country_all,master,view
datalagoon,pipl_person,cassiewriter,table
datalagoon,pipl_person_all,master,view
datalagoon,pipl_phone,cassiewriter,table
datalagoon,pipl_phone_all,master,view
datalagoon,pipl_url,cassiewriter,table
datalagoon,pipl_url_all,master,view
datalagoon,pipl_user_id,cassiewriter,table
datalagoon,pipl_user_id_all ,master,view
datalagoon,pipl_username,cassiewriter,table
datalagoon,pipl_username_all,master,view
datalagoon,prod_additional_decisions,cassiewriter,table
datalagoon,prod_additional_review_notes,cassiewriter,table
datalagoon,prod_feature_logs,airflow,table
datalagoon,prod_guarantee_controldata,cassiewriter,table
datalagoon,prod_manual_review_timetracking,cassiewriter,table
datalagoon,prod_manual_review_timetracking_all,master,view
datalagoon,prod_model_decision,cassiewriter,table
datalagoon,prod_review_priority_score,cassiewriter,table
datalagoon,prod_rule_outcomes,cassiewriter,table
datalagoon,prod_signifyd_user_ids,cassiewriter,table
datalagoon,prod_updated_investigations,cassiewriter,table
datalagoon,prod_updated_investigations_new,master,table
datalagoon,products,cassiewriter,table
datalagoon,products_all,master,view
datalagoon,products_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,products_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,purchase_discount_codes,master,table
datalagoon,recipient_searchable_locations,cassiewriter,table
datalagoon,recipient_searchable_locations_all,master,view
datalagoon,recipient_searchable_locations_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,recipient_searchable_locations_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,recipients,cassiewriter,table
datalagoon,recipients_all,master,view
datalagoon,recipients_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,recipients_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,schema_version,master,table
datalagoon,shipments,cassiewriter,table
datalagoon,shipments_all,master,view
datalagoon,shipments_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,shipments_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,staging_additional_decisions,cassiewriter,table
datalagoon,staging_additional_review_notes,cassiewriter,table
datalagoon,staging_feature_logs,cassiewriter,table
datalagoon,staging_guarantee_controldata,cassiewriter,table
datalagoon,staging_manual_review_timetracking,cassiewriter,table
datalagoon,staging_model_decision,cassiewriter,table
datalagoon,staging_review_priority_score,cassiewriter,table
datalagoon,staging_rule_outcomes,cassiewriter,table
datalagoon,staging_updated_investigations,cassiewriter,table
datalagoon,threat_metrix,cassiewriter,table
datalagoon,threat_metrix_all,master,view
datalagoon,threat_metrix_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,threat_metrix_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email,cassiewriter,table
datalagoon,tower_data_confirmation_email_all,master,view
datalagoon,tower_data_confirmation_email_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_043000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,tower_data_confirmation_email_staging_2018_10_06_083000,datapipeline_writer,table
datalagoon,tracking_info,cassiewriter,table
datalagoon,tracking_info_all,master,view
datalagoon,tracking_info_staging_2018_10_06_031500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_033000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_034500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_040000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_041500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_044500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_050000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_051500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_053000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_054500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_060000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_061500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_063000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_064500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_070000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_071500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_073000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_074500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_080000,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_081500,datapipeline_writer,table
datalagoon,tracking_info_staging_2018_10_06_083000,datapipeline_writer,table
datalake,additional_decisions,cassiewriter,table
datalake,additional_review_notes,cassiewriter,table
datalake,billing_to_recipients_whitepages_identity_check,master,table
datalake,billing_to_recipients_whitepages_identity_check_all,master,view
datalake,browser_ip,master,table
datalake,browser_ip_all,master,view
datalake,chargebacks,datalake_etl,table
datalake,chargebacks_all,master,view
datalake,exchange_rates_full,cassiewriter,table
datalake,fulfillments,master,table
datalake,fulfillments_all,master,view
datalake,investigations,master,table
datalake,investigations_all,master,view
datalake,investigations_duplicate_records,master,table
datalake,investigations_duplicates,master,table
datalake,investigations_feb18,master,table
datalake,ledger_entries,datalake_etl,table
datalake,manual_review_timetracking,cassiewriter,table
datalake,pipl_address,master,table
datalake,pipl_address_all,master,view
datalake,pipl_address_staging,datalake_etl,table
datalake,pipl_education,master,table
datalake,pipl_education_all,master,view
datalake,pipl_education_staging,datalake_etl,table
datalake,pipl_email,master,table
datalake,pipl_email_all,master,view
datalake,pipl_email_staging,datalake_etl,table
datalake,pipl_image,master,table
datalake,pipl_image_all,master,view
datalake,pipl_image_staging,datalake_etl,table
datalake,pipl_job,master,table
datalake,pipl_job_all,master,view
datalake,pipl_job_staging,datalake_etl,table
datalake,pipl_language,master,table
datalake,pipl_language_all,master,view
datalake,pipl_language_staging,datalake_etl,table
datalake,pipl_name,master,table
datalake,pipl_name_all ,master,view
datalake,pipl_name_staging,datalake_etl,table
datalake,pipl_origin_country,master,table
datalake,pipl_origin_country_all,master,view
datalake,pipl_origin_country_staging,datalake_etl,table
datalake,pipl_person,datalake_etl,table
datalake,pipl_person_all,master,view
datalake,pipl_person_old,master,table
datalake,pipl_person_staging,datalake_etl,table
datalake,pipl_phone,master,table
datalake,pipl_phone_all,master,view
datalake,pipl_phone_staging,datalake_etl,table
datalake,pipl_url,master,table
datalake,pipl_url_all,master,view
datalake,pipl_url_staging,datalake_etl,table
datalake,pipl_user_id,master,table
datalake,pipl_user_id_all ,master,view
datalake,pipl_user_id_staging,datalake_etl,table
datalake,pipl_username,master,table
datalake,pipl_username_all,master,view
datalake,pipl_username_staging,datalake_etl,table
datalake,products,master,table
datalake,products_all,master,view
datalake,purchase_discount_codes,master,table
datalake,recipients,master,table
datalake,recipients_all,master,view
datalake,recommendation,master,table
datalake,representment_charges,master,table
datalake,representment_charges_staging,datalake_etl,table
datalake,representment_notes,datalake_etl,table
datalake,representment_timetrackings,master,table
datalake,sellers,master,table
datalake,session_metadata,master,table
datalake,shipments,master,table
datalake,shipments_all,master,view
datalake,threat_metrix,master,table
datalake,threat_metrix_all,master,view
datalake,threeds_authentication,master,table
datalake,threeds_authentication_all,master,view
datalake,transactions,master,table
datalake,transactions_all,master,view
datalake_col_ord_test,billing_to_recipients_whitepages_identity_check,datalake_etl,table
datalake_col_ord_test,browser_ip,datalake_etl,table
datalake_col_ord_test,chargebacks,datalake_etl,table
datalake_col_ord_test,fulfillments,datalake_etl,table
datalake_col_ord_test,investigations,datalake_etl,table
datalake_col_ord_test,investigations_duplicate_records,datalake_etl,table
datalake_col_ord_test,investigations_duplicates,datalake_etl,table
datalake_col_ord_test,investigations_feb18,master,table
datalake_col_ord_test,ledger_entries,datalake_etl,table
datalake_col_ord_test,pipl_address,datalake_etl,table
datalake_col_ord_test,pipl_education,datalake_etl,table
datalake_col_ord_test,pipl_email,datalake_etl,table
datalake_col_ord_test,pipl_email_staging,datalake_etl,table
datalake_col_ord_test,pipl_image,datalake_etl,table
datalake_col_ord_test,pipl_job,datalake_etl,table
datalake_col_ord_test,pipl_language,datalake_etl,table
datalake_col_ord_test,pipl_name,datalake_etl,table
datalake_col_ord_test,pipl_origin_country,datalake_etl,table
datalake_col_ord_test,pipl_person,datalake_etl,table
datalake_col_ord_test,pipl_person_old,datalake_etl,table
datalake_col_ord_test,pipl_phone,datalake_etl,table
datalake_col_ord_test,pipl_url,datalake_etl,table
datalake_col_ord_test,pipl_url_staging,datalake_etl,table
datalake_col_ord_test,pipl_user_id,datalake_etl,table
datalake_col_ord_test,pipl_username,datalake_etl,table
datalake_col_ord_test,products,datalake_etl,table
datalake_col_ord_test,purchase_discount_codes,datalake_etl,table
datalake_col_ord_test,recipients,datalake_etl,table
datalake_col_ord_test,recommendation,datalake_etl,table
datalake_col_ord_test,representment_charges,datalake_etl,table
datalake_col_ord_test,representment_charges_staging,datalake_etl,table
datalake_col_ord_test,sellers,datalake_etl,table
datalake_col_ord_test,session_metadata,datalake_etl,table
datalake_col_ord_test,shipments,datalake_etl,table
datalake_col_ord_test,threat_metrix,datalake_etl,table
datalake_col_ord_test,threeds_authentication,datalake_etl,table
datalake_col_ord_test,transactions,datalake_etl,table
datalake_temp,feature_logs_temp,datalake_etl,table
datalake_temp,model_interactions_temp,master,table
dev_finance,data_costs,master,table
finance,claims_white_pages_data,finance,table
finance,claims_white_pages_temp,finance,table
finance,commission_quota,finance,table
finance,commission_rate,finance,table
finance,cost_of_sales,finance,table
finance,dim_date,finance,table
finance,dim_date_daily,finance,table
finance,dim_date_hourly,finance,table
finance,dim_date_quarter,finance,table
finance,dim_hour,finance,table
finance,g_audit_gli,finance,table
finance,jobs,finance,table
finance,linkedin_data,finance,table
finance,linkedin_headcount_data,finance,table
finance,loadview,finance,view
finance,loss_curve,finance,table
finance,plan,finance,table
finance,quickbooks,finance,table
finance,quickbooks_backup,finance,table
finance,revenue_guarantee_historical,finance,table
finance,revenue_subscription_historical,finance,table
finance,sales_rep_manager_rollup,finance,table
finance,sales_rep_new_biz_quota,finance,table
finance,sales_rep_quota,finance,table
finance,sales_rep_revenue_quota,finance,table
finance,seasonality_curve,finance,table
finance,subscription_plan,finance,table
finance,tableau_menu,finance,table
finance,waterfalls,finance,table
finance_projects,headcount,master,table
information_schema,applicable_roles,rdsdb,view
information_schema,check_constraints,rdsdb,view
information_schema,column_domain_usage,rdsdb,view
information_schema,column_privileges,rdsdb,view
information_schema,column_udt_usage,rdsdb,view
information_schema,columns,rdsdb,view
information_schema,constraint_column_usage,rdsdb,view
information_schema,constraint_table_usage,rdsdb,view
information_schema,data_type_privileges,rdsdb,view
information_schema,domain_constraints,rdsdb,view
information_schema,domain_udt_usage,rdsdb,view
information_schema,domains,rdsdb,view
information_schema,element_types,rdsdb,view
information_schema,enabled_roles,rdsdb,view
information_schema,information_schema_catalog_name,rdsdb,view
information_schema,key_column_usage,rdsdb,view
information_schema,parameters,rdsdb,view
information_schema,referential_constraints,rdsdb,view
information_schema,role_column_grants,rdsdb,view
information_schema,role_routine_grants,rdsdb,view
information_schema,role_table_grants,rdsdb,view
information_schema,role_usage_grants,rdsdb,view
information_schema,routine_privileges,rdsdb,view
information_schema,routines,rdsdb,view
information_schema,schemata,rdsdb,view
information_schema,sql_features,rdsdb,table
information_schema,sql_implementation_info,rdsdb,table
information_schema,sql_languages,rdsdb,table
information_schema,sql_packages,rdsdb,table
information_schema,sql_sizing,rdsdb,table
information_schema,sql_sizing_profiles,rdsdb,table
information_schema,table_constraints,rdsdb,view
information_schema,table_privileges,rdsdb,view
information_schema,tables,rdsdb,view
information_schema,triggered_update_columns,rdsdb,view
information_schema,triggers,rdsdb,view
information_schema,usage_privileges,rdsdb,view
information_schema,view_column_usage,rdsdb,view
information_schema,view_table_usage,rdsdb,view
information_schema,views,rdsdb,view
kayako,case_types,bizops_etl_user,table
kayako,cases,bizops_etl_user,table
kayako,cases_metadata,bizops_etl_user,table
kayako,emails,bizops_etl_user,table
kayako,field_options,bizops_etl_user,table
kayako,fields,bizops_etl_user,table
kayako,posts,bizops_etl_user,table
kayako,status,bizops_etl_user,table
kayako,tags,bizops_etl_user,table
kayako,teams,bizops_etl_user,table
kayako,users,bizops_etl_user,table
kayako,users_emails,bizops_etl_user,table
looker_scratch,connection_reg_r3,looker,table
looker_scratch,lc$8rq9g1578574737069_cogs_per_case_by_month,looker,table
looker_scratch,lr$8r3mu4kol0jz80zpeq7rb_derived_loss_curve,looker,table
looker_scratch,lr$8r42n81qe9n3ayl7f7o8b_data_quality_products,looker,table
looker_scratch,lr$8r4pxs70svwuzfup4ndmb_data_quality_products,looker,table
looker_scratch,lr$8r5v3rih24pk1ow1nmdje_churn,looker,table
looker_scratch,lr$8r6y9jc1tl854wkoanx0e_case_counts_by_month,looker,table
looker_scratch,lr$8r7ncx0df23lwi2s06f1c_derived_loss_curve,looker,table
looker_scratch,lr$8r7zbfo6p8yjmkkk4fwfc_derived_loss_curve,looker,table
looker_scratch,lr$8rd0fd5tdg3fa4gn4dfkb_data_quality_shipments,looker,table
looker_scratch,lr$8rdnt8fj0wq5uahqflmyg_data_quality_shipments,looker,table
looker_scratch,lr$8rebmpqsbazcd8ft54f6c_derived_loss_curve,looker,table
looker_scratch,lr$8rodt8epowp4bi2q3a7fe_case_counts_by_month,looker,table
looker_scratch,lr$8rptlsazkwpqdx3oa6ld_case_counts_by_month,looker,table
looker_scratch,lr$8rq9g7gr8frdwk20xz0p_cogs_per_case_by_month,looker,table
looker_scratch,lr$8rs9bxpj4czp2mdh9pose_slo_inputs,looker,table
looker_scratch,lr$8rsztj6u268dni8y6xtbh_slo_inputs,looker,table
looker_scratch,lr$8rt410zvs73bkpv76rntd_cogs_per_case_by_month,looker,table
looker_scratch,lr$8ru9bwj0bpersswc91aqb_cogs_per_case_by_month,looker,table
looker_scratch,lr$8rvec0stgob15avlkc93e_last_month_stats_by_customer,looker,table
looker_scratch,lr$8rwff5rlf2pebfhns59kh_inv_loss_curve_segments,looker,table
looker_scratch,lr$8rz5a59n1t65x3d2001wc_inv_loss_curve_segments,looker,table
looker_scratch,lr$8rzkzj8m012xyevz59rsg_ttm_stats_by_customer,looker,table
looker_scratch,lr$8t4pxs70svwuzfup4ndmb_data_quality_products,looker,table
looker_scratch,lr$8t7ovib974j7135uwydlb_last_month_stats_by_customer,looker,table
looker_scratch,lr$8td0fd5tdg3fa4gn4dfkb_data_quality_shipments,looker,table
looker_scratch,lr$8tf9ka48v47bs5907xlbf_churn,looker,table
looker_scratch,lr$8tjccrl8xwz2t91103c1f_derived_loss_curve,looker,table
looker_scratch,lr$8tlzwuz6v9ok3e2nx1z5f_ttm_stats_by_customer,looker,table
looker_scratch,lr$8tptlsazkwpqdx3oa6ld_case_counts_by_month,looker,table
looker_scratch,lr$8treu447flb3gzhi8l6nh_slo_inputs,looker,table
looker_scratch,lr$8trnq0abkisjx7hi7pudd_cogs_per_case_by_month,looker,table
looker_scratch,lr$8tuq9ks4t1ojhpbrmf0xf_derived_loss_curve,looker,table
looker_scratch,lr$8twff5rlf2pebfhns59kh_inv_loss_curve_segments,looker,table
